side,file_path,has_no_body,extern_c,source,line_count,line_range
C,E:\rust_projects\c\dotlottie-rs\dotlottie-ffi\bindings.h,True,False,int32_t dotlottie_stop(struct DotLottiePlayer *ptr);,1,"(372, 372)"
C,E:\rust_projects\c\dotlottie-rs\examples\demo-player-c\main.c,True,False,ret = dotlottie_stop(player);,1,"(124, 124)"
C,E:\rust_projects\c\dotlottie-rs\examples\skia-demo-player-cpp\main.cpp,True,True,ret = dotlottie_stop(player);,1,"(145, 145)"
Rust,E:\rust_projects\c\dotlottie-rs\dotlottie-ffi\src\ffi\mod.rs,False,True,"pub unsafe extern ""C"" fn dotlottie_stop(ptr: *mut DotLottiePlayer) -> i32 {
    exec_dotlottie_player_op(ptr, |dotlottie_player| {
        to_exit_status(dotlottie_player.stop())
    })
}",5,"(344, 348)"
