side,file_path,has_no_body,extern_c,source,line_count,line_range
C,E:\rust_projects\c\dotlottie-rs\dotlottie-ffi\bindings.h,True,False,"int32_t dotlottie_buffer_ptr(struct DotLottiePlayer *ptr, const uint32_t **result);",1,"(235, 235)"
C,E:\rust_projects\c\dotlottie-rs\examples\demo-player-c\main.c,True,False,"ret = dotlottie_buffer_ptr(player, &buffer);",1,"(75, 75)"
C,E:\rust_projects\c\dotlottie-rs\examples\skia-demo-player-cpp\main.cpp,True,True,"ret = dotlottie_buffer_ptr(player, &buffer);",1,"(88, 88)"
Rust,E:\rust_projects\c\dotlottie-rs\dotlottie-ffi\src\ffi\mod.rs,False,True,"pub unsafe extern ""C"" fn dotlottie_buffer_ptr(
    ptr: *mut DotLottiePlayer,
    result: *mut *const u32,
) -> i32 {
    exec_dotlottie_player_op(ptr, |dotlottie_player| {
        if !result.is_null() {
            *result = dotlottie_player.buffer();
            DOTLOTTIE_SUCCESS
        } else {
            DOTLOTTIE_INVALID_PARAMETER
        }
    })
}",13,"(211, 223)"
